id,weight_in_tonnes,number_of_packages,origin,destination,CO2_in_grams
118280,0.017,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"CESA SUP741315 662  AVDA. DE JOHN LENNON, S/N    ES - 28906 GETAFE (MADRID)
",1812
111033,0.05,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"CHROM SCHMITT GMBH UND CO KG SUP641345 639  VIMBUCHER STRASSE 17    DE - 76534 BADEN-BADEN -STEINBACH
",706
110724,0.011,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"CHROM SCHMITT GMBH UND CO KG SUP641345 669  VIMBUCHER STRASSE 17    DE - 76534 BADEN-BADEN -STEINBACH
",155
107815,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"CHROM SCHMITT GMBH UND CO KG SUP641345 669  VIMBUCHER STRASSE 17    DE - 76534 BADEN-BADEN -STEINBACH
",71
112831,0.068,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"CHROM SCHMITT GMBH UND CO KG SUP641345 91  VIMBUCHER STRASSE 17    DE - 76534 BADEN-BADEN -STEINBACH
",2883
110653,0.177,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"CHROM SCHMITT GMBH UND CO KG SUP641345 91  VIMBUCHER STRASSE 17    DE - 76534 BADEN-BADEN -STEINBACH
",2500
108975,0.052,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"CHROM SCHMITT GMBH UND CO KG SUP641345 91  VIMBUCHER STRASSE 17    DE - 76534 BADEN-BADEN -STEINBACH
",735
118258,0.009,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Cobham Mission Systems 502101 661  Brook Road - BH21 2BJ Wimborne,Dorset
",659
118254,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Cobham Mission Systems 502101 661  Brook Road - BH21 2BJ Wimborne,Dorset
",0
118269,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Cobham Mission Systems 502101 662  Brook Road - BH21 2BJ Wimborne,Dorset
",0
110708,0.088,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Cobham Mission Systems 502101 91  Brook Road - BH21 2BJ Wimborne,Dorset
",12890
110702,0.23,5,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Cobham Mission Systems 502101 91  Brook Road - BH21 2BJ Wimborne,Dorset
",84230
107855,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"CUSTOM AERONAUTICAL SUPPORT 809999 250  184 JOHNS ROAD    NZ - 8051 CHRISTCHURCH NORTHWOOD
",4397
112031,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Daher Aerospace W006162 658  Rue Lucien Lhoteller -    FR - 41400 Montrichard
",0
107738,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Dassault Equipments 500420 658  Avenue Marcel Dassault    FR - 74370 Argonay
",0
111353,0.124,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Decker Verfahrenstechnik GmbH W006091 91  Bruckäcker  12    DE - 92348 Berg bei Neumarkt
",2209
117350,0.048,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"DFS Deutsche Flugsicherung GmbH W006247 197  Am DFS -Campus 10    DE - 63225 Langen
",1068
117415,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"DHL Express Logistics CE, 500522 668  Wduwelaan 145,    BE - 1831 Diegem
",0
108271,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"DHL Express Logistics CE, 500522 668  Wduwelaan 145,    BE - 1831 Diegem
",0
111015,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Diahon Werkzeuge GmbH & Co. KG W006123 669  Robert-Bosch-Strasse 1/1    DE - 70794 Filderstadt
",20
109033,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"DIT Diamanttechnik GmbH & Co. KG W006073 669  Limbacher Strasse 22    DE - 09353 Oberlungwitz
",0
117432,0.024,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Embraer Aviation France 501132 668  Rue Rene Cassin-Zac De La    FR - 77290 Mitry Mory
",1060
110807,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Embraer Aviation France 501132 668  Rue Rene Cassin-Zac De La    FR - 77290 Mitry Mory
",44
109128,0.001,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Embraer Aviation France 501132 668  Rue Rene Cassin-Zac De La    FR - 77290 Mitry Mory
",88
111046,0.052,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"EXTRUDE HONE GMBH 499999 639  BGM.-MERK-STRASSE 1    DE - 87752 HOLZGUENZ
",228
116146,0.061,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"EXTRUDE HONE GMBH SUP653672 91  BGM.-MERK-STRASSE 1    DE - 87752 HOLZGUENZ
",534
115524,0.058,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"EXTRUDE HONE GMBH SUP653672 91  BGM.-MERK-STRASSE 1    DE - 87752 HOLZGUENZ
",508
109123,0.004,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Fa. Magnet-Schultz W006036 667  Allgäuer Straße 30    DE - 87700 Memmingen
",15
115441,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FEM Forschungsinstitut Edelmetalle W006208 669  Katharinenstraße 17    DE - 73525 Schwäbisch-Gmünd
",0
112915,0.045,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Finnair Technical Services Ltd. 502106 668  Tikkurilantie 140    FI - 01530 Vantaa
",6084
107726,0.01,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Finnish Defence Forces Logistics 501368 213  Vuoreksenkatu 20/Stock 8866    FI - 33850 TAMPERE
",1397
113701,0.008,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FL Technics, UAB 502113 658  Jurgio Dobkeviciaus str.7    LT - 02189 Vilnius
",836
110696,0.004,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FL Technics, UAB 502113 658  Jurgio Dobkeviciaus str.7    LT - 02189 Vilnius
",418
109814,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FL Technics, UAB 502113 658  Jurgio Dobkeviciaus str.7    LT - 02189 Vilnius
",0
118042,0.243,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FLAME SPRAY S.P.A. SUP786394 639  VIA LEONARDO DA VINCI, 1    IT - 20877 RONCELLO (MAILAND)
",8584
116143,0.063,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FLAME SPRAY S.P.A. SUP786394 639  VIA LEONARDO DA VINCI, 1    IT - 20877 RONCELLO (MAILAND)
",1113
115198,0.106,5,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FLAME SPRAY S.P.A. SUP786394 639  VIA LEONARDO DA VINCI, 1    IT - 20877 RONCELLO (MAILAND)
",9360
114123,0.066,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FLAME SPRAY S.P.A. SUP786394 639  VIA LEONARDO DA VINCI, 1    IT - 20877 RONCELLO (MAILAND)
",3498
113347,0.105,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FLAME SPRAY S.P.A. SUP786394 639  VIA LEONARDO DA VINCI, 1    IT - 20877 RONCELLO (MAILAND)
",5562
112821,0.045,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FLAME SPRAY S.P.A. SUP786394 639  VIA LEONARDO DA VINCI, 1    IT - 20877 RONCELLO (MAILAND)
",1590
118072,0.091,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FLAME SPRAY S.P.A. SUP786394 91  VIA LEONARDO DA VINCI, 1    IT - 20877 RONCELLO (MAILAND)
",3214
115508,0.057,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FLAME SPRAY S.P.A. SUP786394 91  VIA LEONARDO DA VINCI, 1    IT - 20877 RONCELLO (MAILAND)
",1007
111042,0.083,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FLAME SPRAY S.P.A. SUP786394 91  VIA LEONARDO DA VINCI, 1    IT - 20877 RONCELLO (MAILAND)
",1466
110655,0.329,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FLAME SPRAY S.P.A. SUP786394 91  VIA LEONARDO DA VINCI, 1    IT - 20877 RONCELLO (MAILAND)
",11622
107940,0.357,8,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FLAME SPRAY S.P.A. SUP786394 91  VIA LEONARDO DA VINCI, 1    IT - 20877 RONCELLO (MAILAND)
",50440
107144,0.125,6,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FLAME SPRAY S.P.A. SUP786394 91  VIA LEONARDO DA VINCI, 1    IT - 20877 RONCELLO (MAILAND)
",13248
114224,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Flame Spray S.P.A. W006164 213  Via Leonardo Da Vinci 1    IT - 20877 Roncello
",18
112815,0.069,5,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FLP MICROFINISHING GMBH SUP689032 639  THURA MARK 5    DE - 06780 ZOERBIG
",12970
112958,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FLP MICROFINISHING GMBH SUP689032 669  THURA MARK 5    DE - 06780 ZOERBIG
",188
117433,0.028,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FLP MICROFINISHING GMBH SUP689032 670  THURA MARK 5    DE - 06780 ZOERBIG
",1053
107703,0.008,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Fokker Services B.V. 500573 210  Property of Fokker Services BV    NL - 2132 MS Hoofddorp
",402
117403,0.009,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Fokker Services B.V. 500573 213  Property of Fokker Services BV    NL - 2132 MS Hoofddorp
",453
118075,0.204,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Fraunhofer IWS W006235 91  Winterbergstraße 28    DE - 01277 Dresden
",7645
116133,0.06,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Fried Sped 499999 91  Fabrikstrasse 1    DE - 88444 Ummendorf
",247
109674,0.96,5,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FRIEDSPED  525  FABRIKSTRASSE 1    DE - 88444 UMMENDORF
",19750
107818,0.145,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"FRIEDSPED  525  FABRIKSTRASSE 1    DE - 88444 UMMENDORF
",1791
117446,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GMA-WERKSTOFFPRUEFUNG GMBH SUP687107 669  HOCHGRATWEG 52    DE - 86316 FRIEDBERG
",19
115555,0.006,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GMA-WERKSTOFFPRUEFUNG GMBH SUP687107 669  HOCHGRATWEG 52    DE - 86316 FRIEDBERG
",57
112964,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GMA-WERKSTOFFPRUEFUNG GMBH SUP687107 669  HOCHGRATWEG 52    DE - 86316 FRIEDBERG
",29
112962,0.007,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GMA-WERKSTOFFPRUEFUNG GMBH SUP687107 669  HOCHGRATWEG 52    DE - 86316 FRIEDBERG
",67
112960,0.009,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GMA-WERKSTOFFPRUEFUNG GMBH SUP687107 669  HOCHGRATWEG 52    DE - 86316 FRIEDBERG
",86
110722,0.01,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GMA-WERKSTOFFPRUEFUNG GMBH SUP687107 669  HOCHGRATWEG 52    DE - 86316 FRIEDBERG
",95
108230,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GMA-WERKSTOFFPRUEFUNG GMBH SUP687107 669  HOCHGRATWEG 52    DE - 86316 FRIEDBERG
",48
115504,0.095,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GMA-WERKSTOFFPRUEFUNG GMBH SUP687107 91  HOCHGRATWEG 52    DE - 86316 FRIEDBERG
",904
110681,0.043,5,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GMA-WERKSTOFFPRUEFUNG GMBH SUP687107 91  HOCHGRATWEG 52    DE - 86316 FRIEDBERG
",2045
107682,0.051,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GMA-WERKSTOFFPRUEFUNG GMBH SUP687107 91  HOCHGRATWEG 52    DE - 86316 FRIEDBERG
",970
107211,0.054,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GMA-WERKSTOFFPRUEFUNG GMBH SUP687107 91  HOCHGRATWEG 52    DE - 86316 FRIEDBERG
",514
107142,0.107,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GMA-WERKSTOFFPRUEFUNG GMBH SUP687107 91  HOCHGRATWEG 52    DE - 86316 FRIEDBERG
",1018
108985,0.133,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GMN Paul Müller Industrie GmbH W006055 91  Äussere Bayreuther Str. 230    DE - 90411 Nürnberg
",2394
113026,0.016,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Goodrich Actuation Systems Limited 500850 662  Stafford Road, Fordhouses - WV10 7EH Wolverhampton
",2574
108245,0.009,13,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Goodrich Actuation Systems Limited W006021 662  Stafford Road, Fordhauses 0 - WV10 7EH Wolverhampton
",9412
113818,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Goodrich Actuation Systems Limited W006111 662  Stafford Road, Fordhauses 0 - WV10 7EH Wolverhampton
",80
117394,0.004,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Goodrich Actuation Systems SAS 500848 213  43, Rue des Pres    FR - 27950 Saint Marcel
",203
115549,0.004,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Goodrich Actuation Systems SAS 500848 213  43, Rue des Pres    FR - 27950 Saint Marcel
",609
114226,0.004,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Goodrich Actuation Systems SAS 500848 213  43, Rue des Pres    FR - 27950 Saint Marcel
",203
107833,0.004,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Goodrich Actuation Systems SAS 500848 213  43, Rue des Pres    FR - 27950 Saint Marcel
",406
107713,0.004,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Goodrich Actuation Systems SAS 500848 213  43, Rue des Pres    FR - 27950 Saint Marcel
",609
115666,0.001,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GOODRICH ACTUATION SYSTEMS SUP777523 658  43 RUE DES PRES    FR - 27950 SAINT MARCEL
",102
107813,0.008,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GRANACHER EWALD GMBH UND CO.KG 499999 669  AM TANNWALD 14    DE - 78112 ST. GEORGEN
",79
110673,0.105,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GRANACHER EWALD GMBH UND CO.KG 499999 91  AM TANNWALD 14    DE - 78112 ST. GEORGEN
",1034
107935,0.006,4,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GRANACHER EWALD GMBH UND CO.KG 499999 91  AM TANNWALD 14    DE - 78112 ST. GEORGEN
",236
115447,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GRANACHER EWALD GMBH UND CO.KG SUP200612 669  AM TANNWALD 14    DE - 78112 ST. GEORGEN
",30
107807,0.01,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GRANACHER EWALD GMBH UND CO.KG SUP200612 669  AM TANNWALD 14    DE - 78112 ST. GEORGEN
",98
107805,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"GRANACHER EWALD GMBH UND CO.KG SUP200612 669  AM TANNWALD 14    DE - 78112 ST. GEORGEN
",10
114238,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Greene Tweed & Co. Ltd. W006163 226  Ruddington Fields PK - NG11 6JS Nottingham
",0
111390,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Greenteam Uni Stuttgart e.V. W006109 658  Pfaffenwaldring 12    DE - 70569 Stuttgart
",11
109035,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Harry Roth W006100 669  Siensbacher Strasse 12    DE - 79183 Waldkirch / Brsg.
",24
107853,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Hawk Aviation Europe Ltd. 502181 250  Maple Grove Business Center - TW4 6DR Hounslow
",337
108367,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Helvetic Airways AG 502177 662  Entry Tor140 or Tor101    CH - 8058 Zürich Flughafen
",8
109781,0.011,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Herrmann CNC W006097 672  Josef-Neumeier-Str. 1A    DE - 85664 Hohenlinden
",294
107869,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Herrmann CNC-Drehtechnik GmbH 400694 226  Josef-Neumeier Str. 1a    DE - 85664 Hohenlinden
",67
107867,0.007,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Herrmann CNC-Drehtechnik GmbH 400694 226  Josef-Neumeier Str. 1a    DE - 85664 Hohenlinden
",94
112130,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"HERRMANN CNC-DREHTECHNIK GMBH SUP687825 226  JOSEF-NEUMEIER-STRASSE 1A    DE - 85664 HOHENLINDEN
",0
118207,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"HIFLY 502187 668  RUA 1 DE MAIO    PT - 2685-388 PRIOR VELHO
",0
113590,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Hillebrand Chemicals GmbH W005986 672  Westerhaar  29    DE - 58739 Wickede (Ruhr)
",108
109698,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Hoffmann Nürnberg GmbH W005728 669  Virnsberger Strasse 45    DE - 90431 Nürnberg
",0
118037,0.009,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Hoffmann Nürnberg GmbH W006253 669  Franz-Hoffmann-Strasse 3    DE - 90431 Nürnberg
",157
112014,0.001,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"IBERIA Airlines of Spain 500119 210  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
",210
118226,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
",0
117424,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
",105
115639,0.007,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
",735
114750,0.0,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
",0
114748,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
",0
114141,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
",105
113703,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
",105
112922,0.0,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
",0
111386,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
",0
109131,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
",0
108286,0.0,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
",0
107316,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"IBERIA Airlines of Spain 500119 668  Edificio Entrehang, Planta 2A    ES - 28042 Madrid
",105
113678,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"IMA Mat.-forschung u. Anw.-technik W006172 669  Wilhelmine-Reichard-Ring  4    DE - 01109 Dresden
",114
107949,0.062,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"IWIS SYSTEMTECHNIK GMBH SUP203785 91  REIFTRAEGERWEG 55    DE - 87600 KAUFBEUREN
",334
108298,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Joke Technology GmbH W006038 667  Asselborner Weg 14    DE - 51429 Bergisch Gladbach
",0
118216,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Kathrin Rädler W006203 667  Friedhager Straße 1/1    DE - 88239 Primisweiler
",0
112966,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"KD INGENIEURTECHNIK GMBH SUP676581 669  AM ISARKANAL 7    DE - 85464 FINSING, OBERBAYERN
",0
113733,0.013,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"KENYA AIRWAYS 500778 250  Jomo Kenyatta Int.Airport    KE - 00501 Nairobi
",6188
111836,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Kistler Instrumente GMBH W006126 669  Umberto-Nobile-Str. 14    DE - 71063 Sindelfingen
",0
108222,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Kracht GmbH W006083 669  Gewerbestraße 20    DE - 58791 Werdohl
",68
114676,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Krebs und Riedel GmbH & Co. KG W006202 669  Bremer Str.  44    DE - 34385 Bad Karlshafen
",106
117498,0.009,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"KUEHNE+NAGEL Aerospace Industry HUB 401070 226  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
",3815
112135,0.012,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"KUEHNE+NAGEL Aerospace Industry HUB 401070 226  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
",5086
109191,0.009,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"KUEHNE+NAGEL Aerospace Industry HUB 401070 226  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
",3815
113694,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"KUEHNE+NAGEL Aerospace Industry HUB 401070 658  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
",0
109133,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"KUEHNE+NAGEL Aerospace Industry HUB 401070 658  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
",0
108273,0.004,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"KUEHNE+NAGEL Aerospace Industry HUB 401070 658  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
",1695
107304,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"KUEHNE+NAGEL Aerospace Industry HUB 401070 658  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
",2119
107680,0.13,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"KUEHNE+NAGEL Aerospace Industry HUB 401070 91  ZAC de Cadrean II    FR - 44550 Montoir de Bretagne
",55101
115553,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"LACKIERCENTER LEIBINGER-HALLER SUP688588 669  NADLERSTRASSE 7    DE - 88299 LEUTKIRCH IM ALLGAEU
",4
108296,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Aircraft Division 400411 658  Via del Gregge 100    IT - 21015 Lonate Pozzolo (VA)
",0
107740,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Aircraft Division 400411 658  Via del Gregge 100    IT - 21015 Lonate Pozzolo (VA)
",0
107312,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Aircraft Division 400411 658  Via del Gregge 100    IT - 21015 Lonate Pozzolo (VA)
",0
114249,0.016,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Aircraft Division 400411 662  Via del Gregge 100    IT - 21015 Lonate Pozzolo (VA)
",302
115512,0.038,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Aircraft Division 400411 91  Via del Gregge 100    IT - 21015 Lonate Pozzolo (VA)
",717
115613,0.015,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helic. - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 Vergiate VA
",268
115609,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helic. - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 Vergiate VA
",18
107831,0.009,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helic. - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 Vergiate VA
",161
118237,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helic. - CS&T 500177 658  Scarico merce via Cascina    IT - 21029 Vergiate VA
",0
117428,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helic. - CS&T 500177 658  Scarico merce via Cascina    IT - 21029 Vergiate VA
",18
117417,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helic. - CS&T 500177 658  Scarico merce via Cascina    IT - 21029 Vergiate VA
",0
111394,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helic. - CS&T 500177 658  Scarico merce via Cascina    IT - 21029 Vergiate VA
",36
107292,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helic. - CS&T 500177 662  Scarico merce via Cascina    IT - 21029 Vergiate VA
",18
115510,0.064,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helic. - CS&T 500177 91  Scarico merce via Cascina    IT - 21029 Vergiate VA
",1145
118096,0.011,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helicopter - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 VERGIATE VA
",591
117399,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helicopter - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 VERGIATE VA
",89
115624,0.006,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helicopter - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 VERGIATE VA
",214
114210,0.004,5,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helicopter - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 VERGIATE VA
",360
112167,0.008,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helicopter - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 VERGIATE VA
",429
109600,0.003,4,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helicopter - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 VERGIATE VA
",216
109014,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Leonardo Helicopter - CS&T 500177 213  Scarico merce via Cascina    IT - 21029 VERGIATE VA
",18
