id;weight_in_kg;number_packages;origin;destination
118262;5,3;6;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Learjet Inc. 500829 661  251-A Wille Road - 60018 DES PLAINES,-1817
116285;5,27;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Learjet Inc. 500829 661  251-A Wille Road - 60018 DES PLAINES,-1817
114261;5,01;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Learjet Inc. 500829 661  251-A Wille Road - 60018 DES PLAINES,-1817
113745;5,28;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Learjet Inc. 500829 661  251-A Wille Road - 60018 DES PLAINES,-1817
111065;0,73;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Learjet Inc. 500829 661  251-A Wille Road - 60018 DES PLAINES,-1817
109800;4,99;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Learjet Inc. 500829 661  251-A Wille Road - 60018 DES PLAINES,-1817
107886;5;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Learjet Inc. 500829 661  251-A Wille Road - 60018 DES PLAINES,-1817
107284;4,5;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Learjet Inc. 500829 661  251-A Wille Road - 60018 DES PLAINES,-1817
109232;0,4;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Learjet Inc. 500829 662  251-A Wille Road - 60018 Des Plaines-1817
111057;9,83;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Learjet Inc. 500829 662  251-A Wille Road - 60018 DES PLAINES,-1817
118260;196;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Learjet Inc. Tucson 3050 500435 661  BBAS - Bldg. S - 85756 Tucson, AZ-9279
110422;3,55;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr (China) Co., Ltd 809159 135  315 Jian Ye Rd,Building No.5-A    CN - 201201 Shanghai
107052;7,99;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr (China) Co., Ltd. 809159 135  315 Jianye Rd.,Bldg.5-A,1-3FL    CN - 201201 SHANGHAI
116130;0,65;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR (CHINA) CO., LTD. 809959 135  2F, BUILDING NO.81-5    CN - 200131 SHANGHAI
110420;5,75;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR (CHINA) CO., LTD. 809959 135  2F, BUILDING NO.81-5    CN - 200131 SHANGHAI
108241;0,2;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr (China) Co.,Ltd 499999 81  315 Jianye Road, Pudong    CN - 201201 Shanghai
113011;4,18;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR AEROSPACE Canada 809029 661  4250,Autoroute Chomedey(AUT.13    CA - H7R 6E9 Laval, Quebec
111069;2,6;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR AEROSPACE Canada 809029 661  4250,Autoroute Chomedey(AUT.13    CA - H7R 6E9 Laval, Quebec
113816;0,34;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR AEROSPACE Canada 809029 662  4250,Autoroute Chomedey    CA - H7R 6E9 Laval, Quebec
109236;0,54;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR AEROSPACE Canada 809029 662  4250,Autoroute Chomedey    CA - H7R 6E9 Laval, Quebec
107875;0,2;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 499999 82  1465 Woodland Drive - 48176-1259 Saline MI
116077;212;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 801089 663  1465 Woodland Drive - 48176 SALINE, MI
114388;68,8;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 801089 663  1465 Woodland Drive - 48176 SALINE, MI
112599;77;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 801089 663  1465 Woodland Drive - 48176 SALINE, MI
112221;79;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 801089 663  1465 Woodland Drive - 48176 SALINE, MI
112120;0,75;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 801089 663  1465 Woodland Drive - 48176 SALINE, MI
111416;75;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 801089 663  1465 Woodland Drive - 48176 SALINE, MI
109784;64;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 801089 663  1465 Woodland Drive - 48176 SALINE, MI
109153;60,4;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 801089 663  1465 Woodland Drive - 48176 SALINE, MI
115561;57;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 801089 663  1465 Woodland Drive - 48176 SALINE, MI-1259
151151;667;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 801989 135  1465 Woodland Drive - 48176 SALINE, MI
116243;8,93;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 801989 663  1465 Woodland Drive - 48176 SALINE, MI
114774;0,36;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 801989 663  1465 Woodland Drive - 48176 SALINE, MI
113735;78;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 801989 663  1465 Woodland Drive - 48176 SALINE, MI
109170;39,4;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 801989 663  1465 Woodland Drive - 48176 SALINE, MI
116075;7,39;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline 801989 663  1465 Woodland Drive - 48176 SALINE, MI-1259
148737;137,6;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline, Inc. 801089 663  1465 Woodland Drive - 48176 SALINE, MI-1259
118251;0,74;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline, Inc. 801089 663  1465 Woodland Drive - 48176 SALINE, MI-1259
117502;4,97;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline, Inc. 801089 663  1465 Woodland Drive - 48176 SALINE, MI-1259
116101;65,2;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Aerospace Saline, Inc. 801089 663  1465 Woodland Drive - 48176 SALINE, MI-1259
112142;2,41;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr China Co. Ltd. LMS W006174 661  Ma Ji Road   88    CN - 200131 Shanghai
116112;138,6;5;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR LAMC AVIATION (CHANGSHA) 801149 135  AVIATION ROAD NO. 1    CN - 410200 CHANGSHA
112593;221;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR LAMC AVIATION (CHANGSHA) 801149 135  AVIATION ROAD NO. 1    CN - 410200 CHANGSHA
108377;120;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR LAMC AVIATION (CHANGSHA) 801149 135  AVIATION ROAD NO. 1    CN - 410200 CHANGSHA
114754;137,4;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR LAMC AVIATION (CHANGSHA) 801149 210  AVIATION ROAD NO. 1    CN - 410200 CHANGSHA
116294;63,2;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR LAMC AVIATION (CHANGSHA) 801149 661  AVIATION ROAD NO. 1    CN - 410200 CHANGSHA
116292;1,09;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR LAMC AVIATION (CHANGSHA) 801149 661  AVIATION ROAD NO. 1    CN - 410200 CHANGSHA
109217;166;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR LAMC AVIATION (CHANGSHA) 801149 663  AVIATION ROAD NO. 1    CN - 410200 CHANGSHA
114689;0,2;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr LAMC Aviation (Changsha) Co.Ltd 499999 82  1 Aviation Road    CN - 410200 Changsha, Hunan
114258;5,61;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Singapore Pte. Ltd. 809999 662  8 Pandan Avenue    SG - 609384 SINGAPORE
113807;0,3;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr Singapore Pte. Ltd. 809999 662  8 Pandan Avenue    SG - 609384 SINGAPORE
114334;19,2;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR-AEROSPACE NIZHNIY SUPL65128 91  LIEBHERR STRASSE 1 - 606023 DZERZHINSK,
109681;28;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR-AEROSPACE NIZHNIY SUPL65128 91  LIEBHERR STRASSE 1 - 606023 DZERZHINSK,
114336;253;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR-AEROSPACE NIZHNY 801130 91  Liebherr Strasse 1 - 606000 DZERZHINSK
114329;36,4;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR-AEROSPACE NIZHNY 801130 91  Liebherr Strasse 1 - 606000 DZERZHINSK
114327;10,45;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR-AEROSPACE NIZHNY 801130 91  Liebherr Strasse 1 - 606000 DZERZHINSK
112392;1,32;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR-AEROSPACE NIZHNY 801130 91  Liebherr Strasse 1 - 606000 DZERZHINSK
112385;22,59;6;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR-AEROSPACE NIZHNY 801130 91  Liebherr Strasse 1 - 606000 DZERZHINSK
112382;650;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR-AEROSPACE NIZHNY 801130 91  Liebherr Strasse 1 - 606000 DZERZHINSK
112380;322;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR-AEROSPACE NIZHNY 801130 91  Liebherr Strasse 1 - 606000 DZERZHINSK
107219;0,49;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LIEBHERR-AEROSPACE NIZHNY 801130 91  Liebherr Strasse 1 - 606000 DZERZHINSK
107877;0,4;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr-Aerospace Saline, Inc. 499999 82  1465 Woodland Drive - 48176 Saline, MI
116267;5,51;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr-Singapore Pte. Ltd. 809039 662  8 Pandan Avenue    SG - 609384 SINGAPORE
116265;9,44;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr-Singapore Pte. Ltd. 809039 662  8 Pandan Avenue    SG - 609384 SINGAPORE
116261;1;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr-Singapore Pte. Ltd. 809039 662  8 Pandan Avenue    SG - 609384 SINGAPORE
116257;8,53;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr-Singapore Pte. Ltd. 809039 662  8 Pandan Avenue    SG - 609384 SINGAPORE
116157;78,6;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr-Singapore Pte. Ltd. 809039 662  8 Pandan Avenue    SG - 609384 SINGAPORE
114696;0,66;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr-Singapore Pte. Ltd. 809039 662  8 Pandan Avenue    SG - 609384 SINGAPORE
113009;18,8;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr-Singapore Pte. Ltd. 809039 662  8 Pandan Avenue    SG - 609384 SINGAPORE
112006;50;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr-Singapore Pte. Ltd. 809039 662  8 Pandan Avenue    SG - 609384 SINGAPORE
109904;13,04;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr-Singapore Pte. Ltd. 809039 662  8 Pandan Avenue    SG - 609384 SINGAPORE
107287;3,09;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr-Singapore Pte. Ltd. 809039 662  8 Pandan Avenue    SG - 609384 SINGAPORE
107231;74;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr-Singapore Pte. Ltd. 809039 662  8 Pandan Avenue    SG - 609384 SINGAPORE
109225;11;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr-Singapore Pte. Ltd. 809999 661  8 Pandan Avenue    SG - 609384 SINGAPORE 609384
116275;3,56;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Liebherr-Singapore Pte. Ltd. 809999 662  8 Pandan Avenue    SG - 609384 SINGAPORE 609384
114691;10,49;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LION MENTARI 809039 662  MEZZANINE FLOOR CTB-B-05,    MY - 64000 SELANGOR
112994;0,51;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LISK G.W. COMPANY, INC. SUP776818 226  2 SOUTH ST. - 14432 CLIFTON SPRINGS, N.Y.
109254;3,02;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LISK G.W. COMPANY, INC. SUP776818 226  2 SOUTH ST. - 14432 CLIFTON SPRINGS, N.Y.
108359;82;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;LOT TIME LSFA/DETAILS ASSY-BOEING 500280 661  W/H C44 700 15TH ST SW - 98001 AUBURN, WA, PA
112217;7,75;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Lufthansa Technik Logistik America 400403 210  75 Doors 29-31 - 11430 Jamaica NY
111375;0,48;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Lufthansa Technik Malta Ltd. 500831 668  Hal Farrug Road    MT - LQA 3079 Luqa
113721;264;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;MEGGITT MRO DANVILLE SUP781901 250  120 CORPORATE DRIVE - 40422 DANVILE, KENTUCKY
115429;192;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;MEGGITT MRO DANVILLE SUP781901 662  120 CORPORATE DRIVE - 40422 DANVILE, KENTUCKY
113022;2,48;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;MEGGITT MRO DANVILLE SUP781901 662  120 CORPORATE DRIVE - 40422 DANVILE, KENTUCKY
113020;2,46;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;MEGGITT MRO DANVILLE SUP781901 662  120 CORPORATE DRIVE - 40422 DANVILE, KENTUCKY
116160;92,4;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;OEMServices 501373 661  P.O.Box 2540-Jebel Ali Free - .... DUBAI
117470;16,34;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;PARKER HANNIFIN CORPOATION - PARKER SUP779516 250  1425 WEST 2675 NORTH - 84404 OGDEN, UT
113714;15,89;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;PARKER HANNIFIN CORPOATION - PARKER SUP779516 250  1425 WEST 2675 NORTH - 84404 OGDEN, UT
109234;15,99;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;PARKER HANNIFIN CORPOATION - PARKER SUP779516 662  1425 WEST 2675 NORTH - 84404 OGDEN, UT
107890;15,88;5;Pfänderstrasse  50-52  DE - 88161 Lindenberg;PARKER HANNIFIN CORPOATION - PARKER SUP779516 662  1425 WEST 2675 NORTH - 84404 OGDEN, UT
113958;40,5;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;PJSC Irkut Corporation 501939 135  1, Sovetskaja Street - 681018 Komsomolsk-on-Amur,
113090;12;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;PJSC Irkut Corporation Regional 501939 135  26, Leninskaya Sloboda Street - 115280 Moscow,
111791;1,96;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;PJSC Irkut Corporation Regional 501939 135  26, Leninskaya Sloboda Street - 115280 Moscow,
111783;5,19;7;Pfänderstrasse  50-52  DE - 88161 Lindenberg;PJSC Irkut Corporation Regional 501939 135  26, Leninskaya Sloboda Street - 115280 Moscow,
107859;3,78;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Qatar Airways - Technical Stores 501442 250  Doha International Airport    QA - .... Doha
107857;11,43;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Qatar Airways - Technical Stores 501442 250  Doha International Airport    QA - .... Doha
116217;4,45;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Qatar Airways - Technical Stores 501442 250  Doha International Airport    QA - 23947 DOHA
111399;11,45;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Qatar Airways - Technical Stores 501442 250  Doha International Airport    QA - 23947 DOHA
109764;0,26;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Qatar Airways - Technical Stores 501442 250  Doha International Airport    QA - 23947 DOHA
112102;3,37;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SAFRAN AEROSPACE SERVICES ASIA PTE SUP201746 213  36 LOYANG DRIVE    SG - 508949 SINGAPORE
107699;0,94;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SAFRAN AEROSPACE SERVICES ASIA PTE SUP201746 213  36 LOYANG DRIVE    SG - 508949 SINGAPORE
113801;5,11;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SAFRAN LANDING SYSTEMS CANADA INC 500435 661  574, Monarch Avenue    CA - L1S 2G8 Ajax Ontario
109798;5;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SAFRAN LANDING SYSTEMS CANADA INC 500435 661  574, Monarch Avenue    CA - L1S 2G8 Ajax Ontario
107881;4,93;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SAFRAN LANDING SYSTEMS CANADA INC 500435 661  574, Monarch Avenue    CA - L1S 2G8 Ajax Ontario
117455;1,28;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Saudi Arabian Airlines 501988 250  Kaia Jeddah    SA - 21231 Jeddah
116224;55;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Saudi Arabian Airlines 501988 250  Kaia Jeddah    SA - 21231 Jeddah
112197;1,33;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Saudi Arabian Airlines 501988 250  Kaia Jeddah    SA - 21231 Jeddah
109108;1,49;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Saudi Arabian Airlines 501988 250  Kaia Jeddah    SA - 21231 Jeddah
107750;1,34;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Saudi Arabian Airlines 501988 250  Kaia Jeddah    SA - 21231 Jeddah
107264;0,45;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Saudi Arabian Airlines 501988 250  Kaia Jeddah    SA - 21231 Jeddah
116128;2,97;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SHANGHAI AIRCRAFT MANUFACTURING CO. 501994 135  No. 3115 Changzhong Road,    CN - 200436 Shanghai,
116121;4,43;6;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SHANGHAI AIRCRAFT MANUFACTURING CO. 501994 135  No. 3115 Changzhong Road,    CN - 200436 Shanghai,
116119;3,83;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SHANGHAI AIRCRAFT MANUFACTURING CO. 501994 135  No. 3115 Changzhong Road,    CN - 200436 Shanghai,
111777;9,26;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SHANGHAI AIRCRAFT MANUFACTURING CO. 501994 135  No. 3115 Changzhong Road,    CN - 200436 Shanghai,
111775;3,02;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SHANGHAI AIRCRAFT MANUFACTURING CO. 501994 135  No. 3115 Changzhong Road,    CN - 200436 Shanghai,
111765;4,3;9;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SHANGHAI AIRCRAFT MANUFACTURING CO. 501994 135  No. 3115 Changzhong Road,    CN - 200436 Shanghai,
110425;11,03;9;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SHANGHAI AIRCRAFT MANUFACTURING CO. 501994 135  No. 3115 Changzhong Road,    CN - 200436 Shanghai,
110402;1,29;17;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SHANGHAI AIRCRAFT MANUFACTURING CO. 501994 135  No. 3115 Changzhong Road,    CN - 200436 Shanghai,
110140;0,4;11;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SHANGHAI AIRCRAFT MANUFACTURING CO. 501994 135  No. 3115 Changzhong Road,    CN - 200436 Shanghai,
110138;2,86;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SHANGHAI AIRCRAFT MANUFACTURING CO. 501994 135  No. 3115 Changzhong Road,    CN - 200436 Shanghai,
107054;2,94;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SHANGHAI AIRCRAFT MANUFACTURING CO. 501994 135  No. 3115 Changzhong Road,    CN - 200436 Shanghai,
108264;12,56;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SUPERJET INTERNATIONAL S.P.A. 501990 250  2501 NW 34TH PLACE - 33069 POMPANO BEACH, FL
113711;1,88;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SUPERJET INTERNATIONAL S.p.A. 502020 250  Leninskaya Sloboda street - 115280 Moscow
111758;59,2;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TECHMETALS INC 499999 661  2200 E FIRST ST - 45403 DAYTON OHIO,
107225;71;5;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TECHMETALS INC SUP202488 664  345 SPRINGFIELD STREET - 45403 DAYTON
109912;8,5;5;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TRIUMPH ACTUATION SYSTEMS SUP210346 662  2720 W WASHINGTON AVE - 98903 YAKIMA
109595;196;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;West Star Aviation 500435 663  2 Airline Court - 62024 EAST ALTON, IL
116155;202;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;West Star Aviation Inc. 500435 663  790 Heritage Way - 81506 Grand Junction Co
111451;0,9;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;WOODWARD MPC INC. SUP777062 250  6300 WEST HOWARD STREET - 60714 NILES, ILLINOIS
111059;0,7;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;WOODWARD MPC INC. SUP777062 662  6300 WEST HOWARD STREET - 60714 NILES, ILLINOIS
107896;0,69;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;WOODWARD MPC INC. SUP777062 662  6300 WEST HOWARD STREET - 60714 NILES, ILLINOIS
107640;58;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;WOODWARD MPC INC. SUP777062 664  6300 WEST HOWARD STREET - 60714 NILES, ILLINOIS
151154;0,99;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Yabora Industria Aeronautica S.A. 500514 135  2170, Brigadeiro Faria Lima AV    BR - 12225 Sao Jose dos Campos
108381;1,76;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Yabora Industria Aeronautica S.A. 500514 135  2170, Brigadeiro Faria Lima AV    BR - 12225 Sao Jose dos Campos
113576;415;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Yabora Industria Aeronautica S.A. 500514 638  Rodovia Floriano Rodrigues    BR - 12042 SP-000 TAUBATE
;;;;
